CustomerID,Segment,Cluster,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Predicted_CLV_12m,Expected_Purchases_12m,Probability_Alive,Churn_Probability,Risk_Level,Recommended_Action
18121,Inactive,1,149,2,653.3,2,3,3,233,642.7409426907512,0.0979528369738719,0.9961866568040848,0.9999776962114252,High,Low Priority: Automated email only
18122,Silver Tier,0,8,6,1793.06,5,5,4,554,3139.409482595792,0.319256784009242,0.9996027610902498,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
18123,Silver Tier,0,24,2,574.4399999999999,4,3,3,433,2130.98448191555,0.219192447265621,0.9991589741525156,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18125,Silver Tier,0,30,4,1131.75,4,4,4,444,860.3586389343867,0.1192318458744527,0.9994698384241052,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
18126,Silver Tier,0,61,1,200.92,3,2,1,321,898.3998783426291,0.0769409172535742,1.0,2.2303788574990974e-05,Low,Maintain: Standard loyalty program
18127,Silver Tier,0,19,3,347.08,4,4,2,442,972.6048023415004,0.1084881953610631,0.9993899426252184,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18129,Inactive,1,243,1,112.55,1,2,1,121,371.4891427284427,0.0317991774017797,1.0,0.9999776962114252,High,Low Priority: Automated email only
18130,Silver Tier,0,15,3,1059.39,4,4,4,444,2937.5157483068383,0.2692073185248847,0.9993651913610636,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18133,Inactive,1,212,1,931.5,1,2,3,123,412.4669332194865,0.0353083875558034,1.0,0.9999776962114252,High,Low Priority: Automated email only
18135,Silver Tier,0,29,5,681.91,4,4,3,443,1282.159361802308,0.2235560329225436,0.9993745688877744,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
18136,Silver Tier,0,63,3,784.33,3,4,3,343,759.3691695757187,0.087374187168252,0.9992681242488788,2.2303788574990625e-05,Low,Maintain: Standard loyalty program
18138,Inactive,1,295,1,152.65,1,2,1,121,318.42472877685196,0.0272553224658869,1.0,0.9999776962114252,High,Low Priority: Automated email only
18139,Silver Tier,0,18,6,8438.34,4,5,5,455,7574.087006610856,0.2519993397162743,0.9992421500175508,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18142,Inactive,1,157,2,1019.52,2,3,4,234,1223.096642033276,0.0770307293083416,0.997786872051826,0.9999776962114252,High,Low Priority: Automated email only
18143,Silver Tier,0,117,2,1000.16,2,3,4,234,1358.8886810358042,0.1041865502223992,0.9977902159393977,0.9999776962114252,High,Send: Standard win-back offer
18144,Silver Tier,0,8,12,2888.75,5,5,5,555,2373.0339365032305,0.2939104743349812,0.9997405548750484,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
18145,Silver Tier,0,13,4,2861.5499999999997,5,4,5,545,2228.122979623297,0.1204942787710477,0.9995559152465971,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18146,Silver Tier,0,141,2,160.35,2,3,1,231,556.7867433081296,0.075736004740118,0.9982929042013134,0.9999776962114252,High,Send: Standard win-back offer
18147,Silver Tier,0,46,2,179.34,3,3,1,331,904.5140788336628,0.1237867133243445,0.9991296279038444,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
18149,Silver Tier,0,51,3,612.0799999999999,3,4,3,343,763.3885875696377,0.0991330427927209,0.9993066069747852,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
18150,Silver Tier,0,32,3,566.58,4,4,3,443,916.2395581744738,0.1255844507011163,0.9993663647959344,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
18151,Silver Tier,0,135,2,653.35,2,3,3,233,654.9794965704004,0.0611663963021679,0.9988010790946218,0.9999776962114252,High,Send: Standard win-back offer
18154,Silver Tier,0,3,2,399.19,5,3,2,532,1680.5417455917795,0.1957490465001771,0.9994647439944312,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
18155,Silver Tier,0,75,3,371.62,2,4,2,242,618.8435173008106,0.0941596572219043,0.9991416076769098,2.230378857499209e-05,Low,Maintain: Standard loyalty program
18156,Silver Tier,0,13,2,675.64,5,3,3,533,632.3430054768234,0.0500254094686727,0.9994641462912592,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18158,Silver Tier,0,9,2,453.4,5,3,2,532,1073.083281092558,0.1396068440560562,0.9994326522785298,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18159,Inactive,1,301,1,530.15,1,2,3,123,313.2616364491695,0.0268132375166736,1.0,0.9999776962114252,High,Low Priority: Automated email only
18160,Silver Tier,0,57,2,638.0600000000001,3,3,3,333,849.3551797032716,0.0814437767974003,0.999213197580636,2.2303788574990307e-05,Low,Maintain: Standard loyalty program
18161,Silver Tier,0,15,5,1618.69,4,4,4,444,1462.756708572274,0.1492430466620237,0.9995734990778254,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
18164,Silver Tier,0,37,1,399.65,3,2,2,322,1093.3262542128698,0.0936497419097193,1.0,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18165,Inactive,1,177,1,302.46,2,2,2,222,471.1438391061143,0.0403337640782646,1.0,0.9999776962114252,High,Low Priority: Automated email only
18167,Silver Tier,0,23,3,1384.86,4,4,4,444,2371.9614295686033,0.1949011063665866,0.999337706760195,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
18168,Inactive,1,176,6,1160.04,2,5,4,254,990.9820584883834,0.1575941050402421,0.9938131270644776,0.9999776962114252,High,Low Priority: Automated email only
18169,Silver Tier,0,61,1,202.65,3,2,1,321,898.3998783426291,0.0769409172535742,1.0,2.2303788574990974e-05,Low,Maintain: Standard loyalty program
18170,Silver Tier,0,33,3,980.31,4,4,4,444,1221.2048711671537,0.1185573849195846,0.999372692285846,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
18171,Silver Tier,0,59,5,1231.31,3,4,4,344,1155.06980276998,0.1439981390167561,0.999252176077342,2.2303788574990385e-05,Low,Maintain: Standard loyalty program
18172,Gold Tier,3,15,20,7561.68,4,5,5,455,5579.6788424368115,0.4634149393115169,0.999681723357249,2.2303788574990344e-05,Low,Maintain: VIP loyalty program
18173,Silver Tier,0,87,4,2106.84,2,4,5,245,1568.6239185126994,0.1337475569842477,0.9988147781741724,2.230378857499827e-05,Low,Maintain: Standard loyalty program
18174,Silver Tier,0,7,1,104.0,5,2,1,521,1524.9288592155797,0.1306603172652558,1.0,2.2303788574990937e-05,Low,Maintain: Standard loyalty program
18176,Inactive,1,358,1,476.35,1,2,2,122,271.448553849472,0.0232332038598186,1.0,0.9999776962114252,High,Low Priority: Automated email only
18177,Silver Tier,0,31,6,1340.87,4,5,4,454,1627.339157125455,0.2157291145564403,0.9994254429842824,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
18178,Silver Tier,0,129,4,1590.81,2,4,4,244,1268.6696216243067,0.1059089191391352,0.9984992226462928,0.9999776962114252,High,Send: Standard win-back offer
18179,Silver Tier,0,9,6,1793.17,5,5,4,554,1527.449294418073,0.1726107071346299,0.9996354665404412,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
18180,Silver Tier,0,5,6,1843.75,5,5,4,554,3060.6285237645666,0.3313792423767975,0.9996424689896662,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18181,Silver Tier,0,24,1,366.85,4,2,2,422,1246.1579201425084,0.1067531700766435,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18183,Inactive,1,227,2,632.07,1,3,3,133,664.0216365121296,0.0636832874481356,0.996318138558278,0.9999776962114252,High,Low Priority: Automated email only
18184,Silver Tier,0,15,1,49.8,4,2,1,421,1379.6826382410247,0.1182032059450869,1.0,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
18185,Inactive,1,249,1,304.25,1,2,2,122,364.48070425354217,0.0311990242976074,1.0,0.9999776962114252,High,Low Priority: Automated email only
18188,Silver Tier,0,15,3,2001.04,4,4,4,444,1729.447719836583,0.0944558268022269,0.9994995175196678,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18189,Silver Tier,0,78,2,1090.24,2,3,4,234,797.1177654102044,0.0651971546504762,0.9991807434454087,2.2303788574992563e-05,Low,Maintain: Standard loyalty program
18190,Inactive,1,192,2,284.46000000000004,1,3,2,132,424.3021958097317,0.0548529037562643,0.9983124817764476,0.9999776962114252,High,Low Priority: Automated email only
18191,Inactive,1,262,1,207.8,1,2,1,121,351.2283290459734,0.0300642070730911,1.0,0.9999776962114252,High,Low Priority: Automated email only
18192,Silver Tier,0,72,1,957.97,3,2,4,324,827.8164177882809,0.0708916959513835,1.0,2.2303788574991337e-05,Low,Maintain: Standard loyalty program
18193,Inactive,1,165,1,243.76,2,2,1,221,495.30211275531394,0.0424029524550964,1.0,0.9999776962114252,High,Low Priority: Automated email only
18194,Silver Tier,0,82,1,973.84,2,2,4,224,767.5170296675334,0.0657243406486802,1.0,2.2303788574993356e-05,Low,Maintain: Standard loyalty program
18196,Silver Tier,0,95,2,686.63,2,3,3,233,569.7767900721096,0.0610146697662068,0.999107205649446,0.9999776962114252,High,Send: Standard win-back offer
18198,Gold Tier,3,4,17,5425.56,5,5,5,555,4579.04117106169,0.49856813959384,0.9998132180755718,2.2303788574990385e-05,Low,Maintain: VIP loyalty program
18200,Silver Tier,0,106,1,150.35,2,2,1,221,662.2674747601277,0.0567061099956413,1.0,0.9999776962114252,High,Send: Standard win-back offer
18202,Inactive,1,200,3,1396.99,1,4,4,144,1045.3218913874712,0.0575797595039342,0.9980278648340156,0.9999776962114252,High,Low Priority: Automated email only
18203,Inactive,1,157,1,160.42000000000002,2,2,1,221,512.832809797066,0.0439045356922351,1.0,0.9999776962114252,High,Low Priority: Automated email only
18204,Silver Tier,0,71,3,1975.35,3,4,4,344,2215.068841917747,0.1298573068887456,0.9989119809227892,2.2303788574991693e-05,Low,Maintain: Standard loyalty program
18205,Silver Tier,0,36,2,517.36,3,3,3,333,1541.5487064830895,0.1532373424006375,0.999134840370274,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18209,Silver Tier,0,29,1,139.10000000000002,4,2,1,421,1194.7687753130083,0.102346913647596,1.0,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
18210,Silver Tier,0,2,6,2621.38,5,5,5,555,2812.049686212787,0.208074457828972,0.9996745987325112,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
18211,Silver Tier,0,26,5,600.07,4,4,3,443,857.1944335855469,0.1668679695509923,0.9994941750544812,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18212,Inactive,1,326,1,216.07,1,2,1,121,293.4369819483421,0.0251158132509321,1.0,0.9999776962114252,High,Low Priority: Automated email only
18213,Inactive,1,237,1,232.48,1,2,1,121,380.0141350613526,0.0325292084499461,1.0,0.9999776962114252,High,Low Priority: Automated email only
18215,Silver Tier,0,89,1,299.34000000000003,2,2,2,222,733.5163099957323,0.0628108542508325,1.0,2.2303788575000092e-05,Low,Maintain: Standard loyalty program
18216,Silver Tier,0,31,1,481.75,4,2,2,422,1158.925382250077,0.0992737570996446,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18217,Silver Tier,0,29,2,621.75,4,3,3,433,1611.2233925446649,0.1576631060555846,0.9992189866903712,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
18218,Inactive,1,211,2,641.92,1,3,3,133,678.61087443032,0.0624678426939392,0.9972526740045142,0.9999776962114252,High,Low Priority: Automated email only
18219,Silver Tier,0,3,10,2069.77,5,5,5,555,1741.1719626990114,0.2423583810652158,0.9997396523450474,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
18220,Inactive,1,227,1,305.28,1,2,2,122,392.89445809729585,0.0336322275695334,1.0,0.9999776962114252,High,Low Priority: Automated email only
18221,Silver Tier,0,22,5,1041.61,4,4,4,444,1451.2617293630228,0.2068054254788155,0.9994766397769792,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
18222,Silver Tier,0,93,1,443.0,2,2,2,222,719.8496572064222,0.0616398154300816,1.0,0.9999776962114252,High,Send: Standard win-back offer
18223,Gold Tier,3,5,14,6484.54,5,5,5,555,4978.39582845388,0.3604534513896507,0.9997814786799846,2.2303788574990385e-05,Low,Maintain: VIP loyalty program
18224,Inactive,1,264,1,158.95000000000002,1,2,1,121,349.1127321634966,0.0298830486396042,1.0,0.9999776962114252,High,Low Priority: Automated email only
18225,Silver Tier,0,3,12,5504.96,5,5,5,555,4503.742407313951,0.3269886401257302,0.999777219514592,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
18226,Silver Tier,0,44,11,5228.05,3,5,5,355,4264.339516820078,0.3198179017364541,0.9992444945260158,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
18227,Inactive,1,218,1,93.75,1,2,1,121,405.25680882157616,0.0346909151383064,1.0,0.9999776962114252,High,Low Priority: Automated email only
18228,Silver Tier,0,57,2,779.9,3,3,3,333,1620.0751180767843,0.1480056754975699,0.9987861825275016,2.2303788574990307e-05,Low,Maintain: Standard loyalty program
18229,Gold Tier,3,12,20,7276.9,5,5,5,555,5564.996661289916,0.5382493066089994,0.9997710782692104,2.2303788574990344e-05,Low,Maintain: VIP loyalty program
18230,Silver Tier,0,9,7,2810.2000000000003,5,5,5,555,2450.8610897873587,0.2207771753521377,0.9996540240420936,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18231,Inactive,1,192,5,2071.77,1,4,5,145,1971.8698659775696,0.1599316101116071,0.9855604721452594,0.9999776962114252,High,Low Priority: Automated email only
18232,Silver Tier,0,82,4,592.97,2,4,3,243,1125.470835856184,0.1724088463609491,0.9984241314594612,2.2303788574993715e-05,Low,Maintain: Standard loyalty program
18233,Inactive,1,326,1,440.0,1,2,2,122,294.18166801803847,0.0251795734272517,1.0,0.9999776962114252,High,Low Priority: Automated email only
18235,Silver Tier,0,72,3,1796.48,3,4,4,344,1949.502699956656,0.118513937229204,0.9990064524658744,2.2303788574991693e-05,Low,Maintain: Standard loyalty program
18236,Silver Tier,0,30,6,882.24,4,5,3,453,1279.8142377083232,0.2262057375405681,0.9994321565953782,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
18237,Silver Tier,0,3,5,987.1,5,4,4,544,1778.6177705264763,0.2853251148503133,0.999630134871552,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
18239,Inactive,1,219,5,1561.61,1,4,4,144,1138.0041947857276,0.1301247746813151,0.9906009953057336,0.9999776962114252,High,Low Priority: Automated email only
18240,Silver Tier,0,46,1,422.58,3,2,2,322,1007.7639635956134,0.0863149271016233,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18241,Gold Tier,3,10,17,2073.09,5,5,5,555,2529.34374154087,0.7060123912159888,0.9997293022987794,2.2303788574990226e-05,Low,Maintain: VIP loyalty program
18242,Silver Tier,0,72,4,2232.49,3,4,5,345,2568.6330931489188,0.1201922654520355,0.9989795793305024,2.230378857499217e-05,Low,Maintain: Standard loyalty program
18245,Silver Tier,0,7,7,2567.06,5,5,5,555,1997.403145836609,0.1365750278978161,0.999617899946216,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
18246,Silver Tier,0,24,2,596.1,4,3,3,433,798.0877374702776,0.0725561008236738,0.99941137225493,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18248,Silver Tier,0,123,2,804.02,2,3,3,233,881.7945031592084,0.08584065766315,0.9983284297367042,0.9999776962114252,High,Send: Standard win-back offer
18249,Silver Tier,0,17,1,95.34,4,2,1,421,1347.594640248632,0.1154514310307538,1.0,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
18250,Inactive,1,310,1,349.27,1,2,2,122,305.82349107964,0.0261763614312115,1.0,0.9999776962114252,High,Low Priority: Automated email only
18251,Silver Tier,0,87,1,4314.72,2,2,5,225,742.9194360225239,0.0636165833504001,1.0,2.2303788574998073e-05,Low,Maintain: Standard loyalty program
18252,Silver Tier,0,51,2,518.27,3,3,3,333,1105.4682945052066,0.0912890754096236,0.9992196346098796,2.2303788574990263e-05,Low,Maintain: Standard loyalty program
18255,Silver Tier,0,89,1,103.3,2,2,1,221,733.5163099957323,0.0628108542508325,1.0,2.230378857500057e-05,Low,Maintain: Standard loyalty program
18257,Silver Tier,0,39,8,2337.63,3,5,5,355,2194.0781349478307,0.2243428421380731,0.9993672944188668,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18259,Silver Tier,0,25,3,2338.6,4,4,5,445,1696.859174687846,0.0779483552048539,0.999479218249152,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18260,Inactive,1,173,6,2628.35,2,5,5,255,2139.0486170077556,0.1627250207094373,0.9935865418549624,0.9999776962114252,High,Low Priority: Automated email only
18261,Silver Tier,0,43,2,324.24,3,3,2,332,1009.256246972789,0.1336020071615738,0.9991123827561892,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18262,Silver Tier,0,140,1,149.48,2,2,1,221,554.5413610371427,0.0474772457565115,1.0,0.9999776962114252,High,Send: Standard win-back offer
18263,Silver Tier,0,26,3,1213.16,4,4,4,444,1304.2170015302067,0.105634445012138,0.99944214724127,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18265,Silver Tier,0,72,2,801.51,3,3,3,333,997.9752884289652,0.0964957260045438,0.9989776607361046,2.2303788574991337e-05,Low,Maintain: Standard loyalty program
18268,Silver Tier,0,134,1,25.5,2,2,1,221,570.9298029785416,0.048881132193955,1.0,0.9999776962114252,High,Send: Standard win-back offer
18269,Inactive,1,366,1,168.6,1,2,1,121,266.45689100090283,0.0228058387806504,1.0,0.9999776962114252,High,Low Priority: Automated email only
18270,Silver Tier,0,38,2,283.15000000000003,3,3,2,332,555.5578366426496,0.0654039089780564,0.99936540333416,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18272,Silver Tier,0,3,6,3078.58,5,5,5,555,2958.6344688045237,0.2219483069342245,0.9996681098614498,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
18273,Silver Tier,0,2,3,204.0,5,4,1,541,586.572953335617,0.1040249364065705,0.9995486019780316,2.230378857499086e-05,Low,Maintain: Standard loyalty program
18274,Silver Tier,0,30,1,175.92,4,2,1,421,1170.6317638661749,0.1002774292261558,1.0,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
18276,Silver Tier,0,44,1,335.86,3,2,2,322,1034.75663059681,0.0886287817760632,1.0,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18277,Silver Tier,0,58,1,110.38,3,2,1,321,912.546967178022,0.0781534389798333,1.0,2.2303788574990937e-05,Low,Maintain: Standard loyalty program
18278,Silver Tier,0,74,1,173.9,2,2,1,221,816.1579995989189,0.0698925922786818,1.0,2.2303788574992445e-05,Low,Maintain: Standard loyalty program
18280,Inactive,1,278,1,180.6,1,2,1,121,334.98832132167604,0.0286735956357553,1.0,0.9999776962114252,High,Low Priority: Automated email only
